main_topic_id|main_topic_name|sub_topic_id|sub_topic_name|question_id
5984778887102464|Paragraph Comprehension|6447547467956224|Word Meaning in Context Extended 2|6392393284714496
5533861310103552|General Science|5964665075007488|Ecology Extended 3|5178051503587328
5984778887102464|Paragraph Comprehension|5040172584402944|Word Meaning in Context Extended 3|5223612516663296
5984778887102464|Paragraph Comprehension|5513301861597184|Finding Information 2|6738165308063744
5533861310103552|General Science|6558426519830528|Ecology Extended 2|6628795264008192
5861375517655040|Auto and Shop Information|5216035095445504|Automotive Knowledge Extended 1|5778985048866816
5878262490202112|Arithmetic Reasoning|6668232660353024|Fraction 2|4871706705395712
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|6061108676788224
5945201837211648|Mathematics Knowledge|5705996265586688|Algebra Extended 1|5462434483535872
4830925621821440|Assembling Objects|5155304660533248|Connection Items 2|4621678002831360
5984778887102464|Paragraph Comprehension|5724408094130176|Wider Implications 2|5056645749014528
5945201837211648|Mathematics Knowledge|5098923416879104|Geometry 2|5108055802904576
5861375517655040|Auto and Shop Information|5582728330215424|Mechanical Systems Extended 2|4725815338074112
5878262490202112|Arithmetic Reasoning|6083847531790336|Statistics Extended 1|5397342240899072
5878262490202112|Arithmetic Reasoning|4979382800089088|Statistics 1|6564098873491456
5878262490202112|Arithmetic Reasoning|6140467079020544|Geometry 1|6490098298257408
5533861310103552|General Science|5639004573663232|Physical Science Extended 2|5320369539907584
5549399260266496|Electronics Information|6333023347802112|Electrical Systems 3|6501906002214912
5945201837211648|Mathematics Knowledge|6506298300432384|Algebra 3|5365303137533952
5878262490202112|Arithmetic Reasoning|4909014055911424|Math Operations 3|5172387198795776
5533861310103552|General Science|6588707205283840|Human Body Systems Extended 2|6571998616485888
6473544454111232|Word Knowledge|6731324547137536|Synonym-based Questions Extended 2|5593580462669824
5533861310103552|General Science|5945297121312768|Physical Science 2|6063942247907328
4643957105491968|Mechanical Comprehension|5925104466788352|Fundamentals of Mechanics 2|6243124961607680
5945201837211648|Mathematics Knowledge|6506298300432384|Algebra 3|5356614150258688
5549399260266496|Electronics Information|6638202945273856|Electricity Extended 1|5051846976602112
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|5928424117895168
5533861310103552|General Science|6572076420825088|Physical Science Extended 1|5801962519920640
4643957105491968|Mechanical Comprehension|5080679536656384|Machines 2|6382063093547008
5984778887102464|Paragraph Comprehension|5679428805853184|Main Idea Extended 3|4950933632974848
6473544454111232|Word Knowledge|5020720652353536|Synonym-based Questions 2|6046126086029312
5878262490202112|Arithmetic Reasoning|4697907823378432|Percentage 3|4530178992635904
4643957105491968|Mechanical Comprehension|4596897775878144|Machines Extended 3|5816249191759872
5861375517655040|Auto and Shop Information|4537922237759488|Woodworking 1|6359766341255168
5533861310103552|General Science|5945297121312768|Physical Science 2|4878995130679296
4643957105491968|Mechanical Comprehension|5925104466788352|Fundamentals of Mechanics 2|6034477866287104
5878262490202112|Arithmetic Reasoning|4557170335023104|Unit Conversion  2|5251250482315264
5533861310103552|General Science|6117465406832640|Ecology Extended 1|6547437938278400
5878262490202112|Arithmetic Reasoning|4909014055911424|Math Operations 3|6654545381818368
5878262490202112|Arithmetic Reasoning|5460007424360448|Percentage Extended 1|6020075857379328
6473544454111232|Word Knowledge|5020720652353536|Synonym-based Questions 2|6261861186011136
5549399260266496|Electronics Information|6333023347802112|Electrical Systems 3|6144772626448384
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|5154453529296896
5861375517655040|Auto and Shop Information|4690630965985280|Mechanical Systems Extended 3|5323483928068096
5861375517655040|Auto and Shop Information|6380715671289856|Metal Shop Extended 3|6085629632839680
5533861310103552|General Science|4972937287303168|Nutrition & Health Extended 3|4938700358156288
5878262490202112|Arithmetic Reasoning|6666387997065216|Number Properties Extended 2|5087589694439424
5945201837211648|Mathematics Knowledge|5098923416879104|Geometry 2|5408361661071360
5878262490202112|Arithmetic Reasoning|4557170335023104|Unit Conversion  2|5254977708621824
5984778887102464|Paragraph Comprehension|5724408094130176|Wider Implications 2|6632668127035392
5945201837211648|Mathematics Knowledge|5712882842992640|Geometry Extended 1|5485655962419200
5861375517655040|Auto and Shop Information|4698664433876992|Mechanical Systems Extended 1|6004279194157056
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|6451265351450624
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|5675350551953408
4643957105491968|Mechanical Comprehension|5925104466788352|Fundamentals of Mechanics 2|5281537853489152
5878262490202112|Arithmetic Reasoning|4697907823378432|Percentage 3|5991258147258368
5878262490202112|Arithmetic Reasoning|5595905113718784|Distance, Rate, & Time Extended 3|6522324635353088
6473544454111232|Word Knowledge|5020720652353536|Synonym-based Questions 2|5807448008949760
5878262490202112|Arithmetic Reasoning|4966711639932928|Statistics Extended 3|6690745872285696
4643957105491968|Mechanical Comprehension|5080679536656384|Machines 2|5338624444858368
5549399260266496|Electronics Information|5488598417670144|Electricity 2|4587657633988608
4643957105491968|Mechanical Comprehension|6070407060783104|Machines Extended 2|5027912868691968
5945201837211648|Mathematics Knowledge|6506298300432384|Algebra 3|5952504288247808
5878262490202112|Arithmetic Reasoning|5331226520977408|Equations 2|4793508504272896
5549399260266496|Electronics Information|5488598417670144|Electricity 2|4752527536947200
6473544454111232|Word Knowledge|4673555786629120|Contextualised Questions Extended 1|6516638190927872
5533861310103552|General Science|6413265819140096|Nutrition & Health Extended 2|5356208466690048
5984778887102464|Paragraph Comprehension|5513301861597184|Finding Information 2|6301822568366080
4830925621821440|Assembling Objects|5155304660533248|Connection Items 2|4911654061998080
5984778887102464|Paragraph Comprehension|5513301861597184|Finding Information 2|4699156260061184
5861375517655040|Auto and Shop Information|4537922237759488|Woodworking 1|5863147426545664
5945201837211648|Mathematics Knowledge|5098923416879104|Geometry 2|5246291405701120
5878262490202112|Arithmetic Reasoning|4697907823378432|Percentage 3|6107922713018368
4643957105491968|Mechanical Comprehension|5668232136491008|Fundamentals of Mechanics Extended 1|6307712702873600
5878262490202112|Arithmetic Reasoning|6007742816845824|Ratio & Proportion Extended 1|6459880508489728
5878262490202112|Arithmetic Reasoning|4838645311733760|Ratio & Proportion 2|6149242613661696
5984778887102464|Paragraph Comprehension|5544674919972864|Main Idea Extended 1|4883863331405824
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|6097563017019392
5533861310103552|General Science|5160459317542912|Human Body Systems Extended 3|6127822854684672
5878262490202112|Arithmetic Reasoning|4697907823378432|Percentage 3|4561762034647040
5984778887102464|Paragraph Comprehension|6550008383930368|Word Meaning in Context 1|6598101372502016
5878262490202112|Arithmetic Reasoning|4979382800089088|Statistics 1|4949750287695872
5984778887102464|Paragraph Comprehension|6427577656803328|Word Meaning in Context Extended 1|5459292849176576
5878262490202112|Arithmetic Reasoning|4909014055911424|Math Operations 3|5228699823636480
5878262490202112|Arithmetic Reasoning|6451628357976064|Math Operations Extended 1|6232465437884416
5984778887102464|Paragraph Comprehension|4815248745824256|Wider Implications Extended 1|5268642430189568
5878262490202112|Arithmetic Reasoning|4838645311733760|Ratio & Proportion 2|6144293603377152
5878262490202112|Arithmetic Reasoning|4849791984992256|Unit Conversion  Extended 1|5880621716996096
5533861310103552|General Science|6483823432826880|Earth Science Extended 3|5560044795985920
5878262490202112|Arithmetic Reasoning|4909014055911424|Math Operations 3|5686097600315392
5878262490202112|Arithmetic Reasoning|6515234273492992|Distance, Rate, & Time Extended 2|4585594856407040
5549399260266496|Electronics Information|5488598417670144|Electricity 2|4775964905046016
5533861310103552|General Science|6350790444711936|Cellular Biology Extended 3|5365628026224640
5984778887102464|Paragraph Comprehension|5513301861597184|Finding Information 2|5757744533471232
5533861310103552|General Science|5603096768020480|Human Body Systems Extended 1|5803673619791872
5878262490202112|Arithmetic Reasoning|4761575906869248|Geometry Extended 1|6673153686241280
5878262490202112|Arithmetic Reasoning|4838645311733760|Ratio & Proportion 2|5238329039650816
5878262490202112|Arithmetic Reasoning|4697907823378432|Percentage 3|4674945663631360
5549399260266496|Electronics Information|5488598417670144|Electricity 2|5484157499080704
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|5664692741603328
5878262490202112|Arithmetic Reasoning|5125704442183680|Geometry Extended 3|4962588966256640
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|6179422778425344
5878262490202112|Arithmetic Reasoning|4909014055911424|Math Operations 3|5749296869670912
6473544454111232|Word Knowledge|4524639741018112|Synonym-based Questions Extended 1|5034813136306176
5861375517655040|Auto and Shop Information|5463924526809088|Metal Shop Extended 1|6347326822023168
5878262490202112|Arithmetic Reasoning|6457126427820032|Number Properties 1|4581270212313088
4643957105491968|Mechanical Comprehension|5925104466788352|Fundamentals of Mechanics 2|5015148815187968
5878262490202112|Arithmetic Reasoning|4557170335023104|Unit Conversion  2|6107235988013056
5878262490202112|Arithmetic Reasoning|5325854750015488|Number Properties Extended 3|5157958438617088
5984778887102464|Paragraph Comprehension|6639201768439808|Main Idea 1|5402176908165120
5878262490202112|Arithmetic Reasoning|5331226520977408|Equations 2|4987762358878208
5533861310103552|General Science|5241609679536128|Human Body Systems 1|5703750318555136
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|5191737469304832
5878262490202112|Arithmetic Reasoning|4909014055911424|Math Operations 3|5055748503502848
5878262490202112|Arithmetic Reasoning|5165552922263552|Distance, Rate, & Time Extended 1|6494406232244224
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|6570242388000768
5984778887102464|Paragraph Comprehension|6447547467956224|Word Meaning in Context Extended 2|6533130773069824
5945201837211648|Mathematics Knowledge|6506298300432384|Algebra 3|5050460996108288
5861375517655040|Auto and Shop Information|5100872191180800|Metal Shop 1|6585421205078016
5533861310103552|General Science|5964665075007488|Ecology Extended 3|5529895224475648
5984778887102464|Paragraph Comprehension|5040172584402944|Word Meaning in Context Extended 3|5364350005018624
5984778887102464|Paragraph Comprehension|6503143135248384|Main Idea Extended 2|6245237328445440
5861375517655040|Auto and Shop Information|4766215679508480|Woodworking Extended 2|6749748077789184
5533861310103552|General Science|6558426519830528|Ecology Extended 2|6347320287297536
5861375517655040|Auto and Shop Information|5216035095445504|Automotive Knowledge Extended 1|5919722537222144
5878262490202112|Arithmetic Reasoning|4697907823378432|Percentage 3|5631297844150272
5878262490202112|Arithmetic Reasoning|5331226520977408|Equations 2|6344544977158144
5861375517655040|Auto and Shop Information|6226772098023424|Mechanical Systems 1|6038740487110656
6473544454111232|Word Knowledge|4673555786629120|Contextualised Questions Extended 1|6692560051372032
5533861310103552|General Science|5461107028262912|Nutrition & Health Extended 1|5624489303867392
4643957105491968|Mechanical Comprehension|5080679536656384|Machines 2|6666461365927936
5984778887102464|Paragraph Comprehension|5724408094130176|Wider Implications 2|4801559051370496
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|4866454128164864
5533861310103552|General Science|5618955666325504|Cellular Biology Extended 1|4554180526080000
5878262490202112|Arithmetic Reasoning|6083847531790336|Statistics Extended 1|5538079729254400
5945201837211648|Mathematics Knowledge|5098923416879104|Geometry 2|5105553917345792
4643957105491968|Mechanical Comprehension|5668232136491008|Fundamentals of Mechanics Extended 1|6378081447051264
5878262490202112|Arithmetic Reasoning|6007742816845824|Ratio & Proportion Extended 1|6319143020134400
5533861310103552|General Science|6367509586378752|Ecology 1|5576783300657152
5878262490202112|Arithmetic Reasoning|4697907823378432|Percentage 3|6008505125306368
5945201837211648|Mathematics Knowledge|6506298300432384|Algebra 3|5506040625889280
5861375517655040|Auto and Shop Information|4537922237759488|Woodworking 1|5956825528664064
5878262490202112|Arithmetic Reasoning|4726139650048000|Fraction Extended 3|5867314339643392
5878262490202112|Arithmetic Reasoning|5331226520977408|Equations 2|5313124687151104
5533861310103552|General Science|6588707205283840|Human Body Systems Extended 2|6712736104841216
6473544454111232|Word Knowledge|6731324547137536|Synonym-based Questions Extended 2|5417658602225664
5549399260266496|Electronics Information|6638202945273856|Electricity Extended 1|4796760278958080
5861375517655040|Auto and Shop Information|4537922237759488|Woodworking 1|6621371054424064
5984778887102464|Paragraph Comprehension|4815248745824256|Wider Implications Extended 1|5127904941834240
5549399260266496|Electronics Information|5488598417670144|Electricity 2|4684864672497664
5533861310103552|General Science|4583197996220416|Earth Science Extended 2|5419307307630592
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|5862019460759552
4643957105491968|Mechanical Comprehension|4596897775878144|Machines Extended 3|5745880447582208
4643957105491968|Mechanical Comprehension|5925104466788352|Fundamentals of Mechanics 2|4935633837490176
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|6175215354642432
4830925621821440|Assembling Objects|5155304660533248|Connection Items 2|5623014496403456
5878262490202112|Arithmetic Reasoning|5125704442183680|Geometry Extended 3|4821851477901312
5533861310103552|General Science|6117465406832640|Ecology Extended 1|6688175426633728
5533861310103552|General Science|6316508795895808|Cellular Biology Extended 2|5879882311532544
4830925621821440|Assembling Objects|5999729590665216|Puzzle Items 2|6109109231288320
5945201837211648|Mathematics Knowledge|5098923416879104|Geometry 2|5093519519645696
5878262490202112|Arithmetic Reasoning|6105282706931712|Statistics 2|4651638956490752
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|5966498499657728
5878262490202112|Arithmetic Reasoning|6666387997065216|Number Properties Extended 2|5228327182794752
5945201837211648|Mathematics Knowledge|5098923416879104|Geometry 2|5549099149426688
5984778887102464|Paragraph Comprehension|6639201768439808|Main Idea 1|6562299382857728
5878262490202112|Arithmetic Reasoning|4838645311733760|Ratio & Proportion 2|4915011015147520
5878262490202112|Arithmetic Reasoning|6155878117933056|Equations Extended 2|6578090582999040
5984778887102464|Paragraph Comprehension|4912312079089664|Finding Information Extended 2|5615052077924352
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|5105615993044992
5533861310103552|General Science|5946170165690368|Earth Science Extended 1|5323667982516224
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|6172982642737152
4643957105491968|Mechanical Comprehension|5362154513367040|Fundamentals of Mechanics 3|5154196905000960
6473544454111232|Word Knowledge|5020720652353536|Synonym-based Questions 2|6593166843052032
5861375517655040|Auto and Shop Information|5026661288378368|Woodworking Extended 1|6042303722422272
5533861310103552|General Science|4678659726114816|Earth Science 1|5600258786590720
5861375517655040|Auto and Shop Information|5691986191319040|Woodworking Extended 3|6209429489844224
4643957105491968|Mechanical Comprehension|6070407060783104|Machines Extended 2|4851991008247808
5861375517655040|Auto and Shop Information|4888261377916928|Metal Shop Extended 2|6688357467815936
5878262490202112|Arithmetic Reasoning|4557170335023104|Unit Conversion  2|5909474285977600
5945201837211648|Mathematics Knowledge|6506298300432384|Algebra 3|6093241776603136
5945201837211648|Mathematics Knowledge|6506298300432384|Algebra 3|5780947960070144
5984778887102464|Paragraph Comprehension|5654559737249792|Finding Information Extended 3|4660542304157696
5533861310103552|General Science|5945297121312768|Physical Science 2|5647505708548096
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|6513807893463040
4830925621821440|Assembling Objects|5155304660533248|Connection Items 2|5779633700077568
5533861310103552|General Science|6413265819140096|Nutrition & Health Extended 2|5496945955045376
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|6437783046455296
5878262490202112|Arithmetic Reasoning|5486345732489216|Fraction Extended 1|5248927993430016
5861375517655040|Auto and Shop Information|4690630965985280|Mechanical Systems Extended 3|5182746439712768
5878262490202112|Arithmetic Reasoning|5184035106062336|Ratio & Proportion Extended 2|6204793810845696
5533861310103552|General Science|4972937287303168|Nutrition & Health Extended 3|4797962869800960
4830925621821440|Assembling Objects|5999729590665216|Puzzle Items 2|5866814019993600
5533861310103552|General Science|5945297121312768|Physical Science 2|4728395122343936
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|6560538110722048
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|5852883931103232
5984778887102464|Paragraph Comprehension|5544674919972864|Main Idea Extended 1|5024600819761152
5861375517655040|Auto and Shop Information|4698664433876992|Mechanical Systems Extended 1|6074647938334720
5549399260266496|Electronics Information|6333023347802112|Electrical Systems 3|4870648667045888
5861375517655040|Auto and Shop Information|4537922237759488|Woodworking 1|6310527863095296
5878262490202112|Arithmetic Reasoning|5119311651799040|Fraction Extended 2|5113661353885696
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|5023150775468032
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|4879381543518208
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|5158331079458816
5533861310103552|General Science|5382347167891456|Physical Science 3|5543042205351936
5878262490202112|Arithmetic Reasoning|6451628357976064|Math Operations Extended 1|6373202926239744
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|5217707995693056
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|5968371742932992
4643957105491968|Mechanical Comprehension|5080679536656384|Machines 2|5197886956503040
5533861310103552|General Science|6483823432826880|Earth Science Extended 3|5384122935541760
5533861310103552|General Science|4678659726114816|Earth Science 1|6241325605191680
5878262490202112|Arithmetic Reasoning|4761575906869248|Geometry Extended 1|6602784942063616
5533861310103552|General Science|5241609679536128|Human Body Systems 1|4515379877511168
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|6294766809513984
5861375517655040|Auto and Shop Information|5100872191180800|Metal Shop 1|5805430229958656
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|5599014219153408
4830925621821440|Assembling Objects|5155304660533248|Connection Items 2|5298607026601984
5984778887102464|Paragraph Comprehension|5724408094130176|Wider Implications 2|5163888263823360
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|6030504786657280
5533861310103552|General Science|5382347167891456|Physical Science 3|5923204759552000
4643957105491968|Mechanical Comprehension|6686581456896000|Machines Extended 1|5503543024812032
5878262490202112|Arithmetic Reasoning|6457126427820032|Number Properties 1|6492504855674880
6473544454111232|Word Knowledge|5020720652353536|Synonym-based Questions 2|6183510815539200
5533861310103552|General Science|6572076420825088|Physical Science Extended 1|5661225031565312
5984778887102464|Paragraph Comprehension|5679428805853184|Main Idea Extended 3|4810196144619520
5549399260266496|Electronics Information|5518281632907264|Electrical Systems Extended 1|5115873798914048
6473544454111232|Word Knowledge|5020720652353536|Synonym-based Questions 2|5459899523792896
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|5980845535920128
5861375517655040|Auto and Shop Information|5100872191180800|Metal Shop 1|6219028852899840
6473544454111232|Word Knowledge|5020720652353536|Synonym-based Questions 2|6133860993597440
5878262490202112|Arithmetic Reasoning|6486168484970496|Equations Extended 3|5061971959349248
5878262490202112|Arithmetic Reasoning|5161978528006144|Number Properties Extended 1|6314860090490880
5945201837211648|Mathematics Knowledge|5098923416879104|Geometry 2|6444083276939264
5533861310103552|General Science|6508247074734080|Cellular Biology 1|5844487806910464
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|6524067060383744
5549399260266496|Electronics Information|5488598417670144|Electricity 2|4804042582654976
5549399260266496|Electronics Information|6614498324512768|Electricity 3|5774119062732800
5878262490202112|Arithmetic Reasoning|5165552922263552|Distance, Rate, & Time Extended 1|6635143720599552
5878262490202112|Arithmetic Reasoning|4872818244190208|Statistics Extended 2|6277563131363328
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|4867223598399488
5533861310103552|General Science|5964665075007488|Ecology Extended 3|5459526480297984
5861375517655040|Auto and Shop Information|4766215679508480|Woodworking Extended 2|6332969685876736
5984778887102464|Paragraph Comprehension|6503143135248384|Main Idea Extended 2|6385974816800768
5984778887102464|Paragraph Comprehension|5513301861597184|Finding Information 2|6201603633709056
5533861310103552|General Science|6558426519830528|Ecology Extended 2|6276951543119872
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|4730969217040384
5533861310103552|General Science|4678659726114816|Earth Science 1|6195885119635456
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|5709264955899904
5861375517655040|Auto and Shop Information|5048095633047552|Automotive Knowledge 3|4864840025767936
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|6419819077304320
4830925621821440|Assembling Objects|5155304660533248|Connection Items 2|6380896607272960
5861375517655040|Auto and Shop Information|4766215679508480|Woodworking Extended 2|5488544755744768
5984778887102464|Paragraph Comprehension|6639201768439808|Main Idea 1|5357178703577088
5533861310103552|General Science|6558426519830528|Ecology Extended 2|5432526612987904
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|5599658346807296
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|6128402593480704
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|5257429665185792
5549399260266496|Electronics Information|6614498324512768|Electricity 3|6492892442918912
5861375517655040|Auto and Shop Information|5582728330215424|Mechanical Systems Extended 2|6273927709982720
5549399260266496|Electronics Information|6333023347802112|Electrical Systems 3|4929694132600832
5878262490202112|Arithmetic Reasoning|4872818244190208|Statistics Extended 2|5433138201231360
5549399260266496|Electronics Information|6614498324512768|Electricity 3|5094531118661632
5984778887102464|Paragraph Comprehension|6639201768439808|Main Idea 1|6556073458663424
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|5450341879382016
4830925621821440|Assembling Objects|5155304660533248|Connection Items 2|6143031956733952
5878262490202112|Arithmetic Reasoning|4838645311733760|Ratio & Proportion 2|4763867391459328
5533861310103552|General Science|5382347167891456|Physical Science 3|4656567364354048
4643957105491968|Mechanical Comprehension|6686581456896000|Machines Extended 1|5714649257345024
5878262490202112|Arithmetic Reasoning|5823807730221056|Percentage 4|5225867460476928
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|4521049234341888
5533861310103552|General Science|6572076420825088|Physical Science Extended 1|4816800101433344
5984778887102464|Paragraph Comprehension|6550008383930368|Word Meaning in Context 1|5520077868761088
5549399260266496|Electronics Information|5518281632907264|Electrical Systems Extended 1|5960298729046016
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|6447727271477248
6473544454111232|Word Knowledge|5020720652353536|Synonym-based Questions 2|5882111988858880
5861375517655040|Auto and Shop Information|6226772098023424|Mechanical Systems 1|5374603922767872
5533861310103552|General Science|6508247074734080|Cellular Biology 1|6638213735120896
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|6183291906424832
6473544454111232|Word Knowledge|6146620559196160|Synonym-based Questions 3|4550564249600000
5878262490202112|Arithmetic Reasoning|5161978528006144|Number Properties Extended 1|5470435160358912
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|5954937924091904
5945201837211648|Mathematics Knowledge|4676710951813120|Algebra 4|4936523029938176
5984778887102464|Paragraph Comprehension|5654559737249792|Finding Information Extended 3|6349392164421632
5533861310103552|General Science|6508247074734080|Cellular Biology 1|4803080778416128
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|5247170498265088
5533861310103552|General Science|6413265819140096|Nutrition & Health Extended 2|5708052187578368
5861375517655040|Auto and Shop Information|5691986191319040|Woodworking Extended 3|6503449059393536
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|5593358116323328
5878262490202112|Arithmetic Reasoning|5486345732489216|Fraction Extended 1|6093352923561984
5861375517655040|Auto and Shop Information|4690630965985280|Mechanical Systems Extended 3|6027171369844736
5878262490202112|Arithmetic Reasoning|5184035106062336|Ratio & Proportion Extended 2|5360368880713728
5861375517655040|Auto and Shop Information|6380715671289856|Metal Shop Extended 3|4678254749286400
5533861310103552|General Science|4972937287303168|Nutrition & Health Extended 3|6486812730064896
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|6559784310407168
4830925621821440|Assembling Objects|5999729590665216|Puzzle Items 2|5022389089861632
5533861310103552|General Science|5382347167891456|Physical Science 3|6417244982607872
5878262490202112|Arithmetic Reasoning|5577517125599232|Geometry 2|5958665150398464
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|5293900715524096
5878262490202112|Arithmetic Reasoning|5683070241865728|Unit Conversion  3|5008459000971264
5945201837211648|Mathematics Knowledge|5712882842992640|Geometry Extended 1|5767130939129856
5861375517655040|Auto and Shop Information|4698664433876992|Mechanical Systems Extended 1|4596904310603776
5549399260266496|Electronics Information|6333023347802112|Electrical Systems 3|6559498527309824
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|5466102932963328
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|5006847482265600
5878262490202112|Arithmetic Reasoning|5119311651799040|Fraction Extended 2|5958086284017664
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|6712000635731968
4643957105491968|Mechanical Comprehension|6686581456896000|Machines Extended 1|6269211475181568
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|6062132925825024
6473544454111232|Word Knowledge|6568833024262144|Contextualised Questions 4|4822285590462464
5878262490202112|Arithmetic Reasoning|4966711639932928|Statistics Extended 3|5283370988732416
5878262490202112|Arithmetic Reasoning|6401807945302016|Equations Extended 1|5135170550104064
4643957105491968|Mechanical Comprehension|5080679536656384|Machines 2|6042311886635008
5549399260266496|Electronics Information|6614498324512768|Electricity 3|6346876238430208
5533861310103552|General Science|5382347167891456|Physical Science 3|5396900675059712
5533861310103552|General Science|6367509586378752|Ecology 1|6204229737775104
5533861310103552|General Science|6508247074734080|Cellular Biology 1|5529289602629632
5549399260266496|Electronics Information|6614498324512768|Electricity 3|6300639908855808
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|4772103091912704
6473544454111232|Word Knowledge|4673555786629120|Contextualised Questions Extended 1|5109263307374592
5533861310103552|General Science|5461107028262912|Nutrition & Health Extended 1|5637683443400704
4643957105491968|Mechanical Comprehension|6206579443499008|Machines 3|5188717738196992
5984778887102464|Paragraph Comprehension|5161458140708864|Wider Implications 3|5527766382411776
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|6555303988428800
5533861310103552|General Science|5618955666325504|Cellular Biology Extended 1|6243030386343936
5861375517655040|Auto and Shop Information|6226772098023424|Mechanical Systems 1|4877985008058368
5945201837211648|Mathematics Knowledge|6224823323721728|Geometry 3|5949978847477760
5878262490202112|Arithmetic Reasoning|5260857776799744|Percentage 5|4700547829465088
4643957105491968|Mechanical Comprehension|5668232136491008|Fundamentals of Mechanics Extended 1|5533656516919296
5878262490202112|Arithmetic Reasoning|6007742816845824|Ratio & Proportion Extended 1|5474718090002432
5533861310103552|General Science|4678659726114816|Earth Science 1|5682336416923648
5878262490202112|Arithmetic Reasoning|6034913962754048|Math Operations 4|4741867730108416
5861375517655040|Auto and Shop Information|6173995539890176|Automotive Knowledge 4|4690188133466112
5533861310103552|General Science|5804559632957440|Earth Science 2|5730178594504704
5878262490202112|Arithmetic Reasoning|4726139650048000|Fraction Extended 3|5022889409511424
5533861310103552|General Science|6588707205283840|Human Body Systems Extended 2|5129439360843776
5878262490202112|Arithmetic Reasoning|5753438986043392|Distance, Rate, & Time 2|4692046747009024
5984778887102464|Paragraph Comprehension|6427577656803328|Word Meaning in Context Extended 1|5740767825887232
5549399260266496|Electronics Information|6333023347802112|Electrical Systems 3|4911204063510528
5984778887102464|Paragraph Comprehension|4815248745824256|Wider Implications Extended 1|5972329871966208
5549399260266496|Electronics Information|6614498324512768|Electricity 3|6373714532761600
5984778887102464|Paragraph Comprehension|6037264542990336|Finding Information Extended 1|5213002244554752
5878262490202112|Arithmetic Reasoning|4849791984992256|Unit Conversion  Extended 1|4895459298508800
5533861310103552|General Science|4583197996220416|Earth Science Extended 2|5841519772696576
